sub_id,stim_id,stim_version,sub_i,sub_cond,stim_i,sub_cond.e,stim_version.e,err,rt
1,10,congruent,-79.29464130060339,easy,47.29874599983526,-0.5,-0.5,7.906341333210065,325.9104460324419
1,10,incongruent,-79.29464130060339,easy,47.29874599983526,-0.5,0.5,-34.493932847431836,333.5101718518
1,11,congruent,-79.29464130060339,easy,-35.141298382385,-0.5,-0.5,-6.639011182329035,228.92504913468252
1,11,incongruent,-79.29464130060339,easy,-35.141298382385,-0.5,0.5,33.27358875012662,318.8376490671382
1,12,congruent,-79.29464130060339,easy,9.996984179858694,-0.5,-0.5,-38.721721376556964,241.98062150269834
1,12,incongruent,-79.29464130060339,easy,9.996984179858694,-0.5,0.5,-2.1539465179259083,328.54839636132937
1,13,congruent,-79.29464130060339,easy,-49.77514001684957,-0.5,-0.5,-36.01698884842049,184.91322983412655
1,13,incongruent,-79.29464130060339,easy,-49.77514001684957,-0.5,0.5,8.740937784885611,279.67115646743264
1,14,congruent,-79.29464130060339,easy,-65.41303470232253,-0.5,-0.5,45.643108125943016,250.93543212301705
1,14,incongruent,-79.29464130060339,easy,-65.41303470232253,-0.5,0.5,-22.61766355498775,232.6746604420863
1,15,congruent,-79.29464130060339,easy,17.908865703812015,-0.5,-0.5,43.52909480725194,332.1433192104605
1,15,incongruent,-79.29464130060339,easy,17.908865703812015,-0.5,0.5,6.50839204840422,345.1226164516128
1,16,congruent,-79.29464130060339,easy,22.249333607838203,-0.5,-0.5,-28.20890417717384,264.74578813006093
1,16,incongruent,-79.29464130060339,easy,22.249333607838203,-0.5,0.5,-3.8284322730897222,339.12626003414505
1,17,congruent,-79.29464130060339,easy,-20.01263879995554,-0.5,-0.5,-43.91182417099943,206.78089572844164
1,17,incongruent,-79.29464130060339,easy,-20.01263879995554,-0.5,0.5,4.95779531919725,305.6505152186383
1,18,congruent,-79.29464130060339,easy,-8.78547010915039,-0.5,-0.5,-3.2768306447878426,258.6430579454584
1,18,incongruent,-79.29464130060339,easy,-8.78547010915039,-0.5,0.5,-10.13134238966976,301.78854620057643
1,19,congruent,-79.29464130060339,easy,43.3053207828286,-0.5,-0.5,14.20322277445065,328.21390225667585
1,19,incongruent,-79.29464130060339,easy,43.3053207828286,-0.5,0.5,18.178852686894636,382.18953216911984
1,20,congruent,-79.29464130060339,easy,-139.64310798258214,-0.5,-0.5,-0.8752158198937879,130.18703489692066
1,20,incongruent,-79.29464130060339,easy,-139.64310798258214,-0.5,0.5,-36.81419835260145,144.24805236421298
1,21,congruent,-79.29464130060339,easy,22.368562872916282,-0.5,-0.5,1.615048629327331,294.6889702016402
1,21,incongruent,-79.29464130060339,easy,22.368562872916282,-0.5,0.5,-33.964406804427846,309.10951476788506
1,22,congruent,-79.29464130060339,easy,63.032744107708496,-0.5,-0.5,30.120841795128516,363.8589446022336
1,22,incongruent,-79.29464130060339,easy,63.032744107708496,-0.5,0.5,-15.795435962018106,367.94266684508693
1,23,congruent,-79.29464130060339,easy,65.13141413492103,-0.5,-0.5,-12.689839767651073,323.1469330666666
1,23,incongruent,-79.29464130060339,easy,65.13141413492103,-0.5,0.5,-47.93908268096717,337.8976901533505
1,24,congruent,-79.29464130060339,easy,-59.785690616013696,-0.5,-0.5,-6.780886850608228,204.13878123277465
1,24,incongruent,-79.29464130060339,easy,-59.785690616013696,-0.5,0.5,13.749731012200103,274.669399095583
1,25,congruent,-79.29464130060339,easy,-46.97887632146476,-0.5,-0.5,44.33436034945231,268.0608427273841
1,25,incongruent,-79.29464130060339,easy,-46.97887632146476,-0.5,0.5,-28.035919637010743,245.69056274092105
1,26,congruent,-79.29464130060339,easy,70.59831356639543,-0.5,-0.5,-27.142574445512384,314.1610978202796
1,26,incongruent,-79.29464130060339,easy,70.59831356639543,-0.5,0.5,17.203298457109693,408.50697072290166
1,27,congruent,-79.29464130060339,easy,-5.927359310108092,-0.5,-0.5,-6.032331506439846,258.74566788284864
1,27,incongruent,-79.29464130060339,easy,-5.927359310108092,-0.5,0.5,-21.333886295922536,293.44411309336596
1,28,congruent,-79.29464130060339,easy,36.048570365969816,-0.5,-0.5,5.2746762281632265,312.0286052935296
1,28,incongruent,-79.29464130060339,easy,36.048570365969816,-0.5,0.5,18.94326454758641,375.6971936129528
1,29,congruent,-79.29464130060339,easy,80.88623875776506,-0.5,-0.5,14.733691494731586,366.32528895189324
1,29,incongruent,-79.29464130060339,easy,80.88623875776506,-0.5,0.5,2.668302619440487,404.25990007660215
1,30,congruent,-79.29464130060339,easy,13.27730506855527,-0.5,-0.5,2.998985016149206,286.9816487841011
1,30,incongruent,-79.29464130060339,easy,13.27730506855527,-0.5,0.5,-20.140364100383685,313.84229966756817
1,31,congruent,-79.29464130060339,easy,-25.61827387246966,-0.5,-0.5,-21.5619345635903,223.52515026333663
1,31,incongruent,-79.29464130060339,easy,-25.61827387246966,-0.5,0.5,26.94345916241571,322.0305439893426
1,32,congruent,-79.29464130060339,easy,118.39530894165406,-0.5,-0.5,-12.723668108951527,376.37699953209915
1,32,incongruent,-79.29464130060339,easy,118.39530894165406,-0.5,0.5,-16.689557234878393,422.41111040617227
1,33,congruent,-79.29464130060339,easy,-43.52359610461106,-0.5,-0.5,27.79566174406007,254.9774243388456
1,33,incongruent,-79.29464130060339,easy,-43.52359610461106,-0.5,0.5,33.89814455701468,311.0799071518002
1,34,congruent,-79.29464130060339,easy,2.1640392606229586,-0.5,-0.5,63.011964964635794,335.8813629246554
1,34,incongruent,-79.29464130060339,easy,2.1640392606229586,-0.5,0.5,13.130339892621782,335.9997378526414
1,35,congruent,-79.29464130060339,easy,-33.93969909654781,-0.5,-0.5,-7.857373705282683,228.9082858975661
1,35,incongruent,-79.29464130060339,easy,-33.93969909654781,-0.5,0.5,20.68425115308245,307.4499107559312
1,36,congruent,-79.29464130060339,easy,63.49889407326907,-0.5,-0.5,-0.11516161614964851,334.089091156516
1,36,incongruent,-79.29464130060339,easy,63.49889407326907,-0.5,0.5,-36.61363825111245,347.5906145215532
1,37,congruent,-79.29464130060339,easy,75.92624009939595,-0.5,-0.5,45.754542628273065,392.3861414270656
1,37,incongruent,-79.29464130060339,easy,75.92624009939595,-0.5,0.5,3.7757983854266506,400.4073971842192
1,38,congruent,-79.29464130060339,easy,-53.610207147361066,-0.5,-0.5,-6.52881838665458,210.56633316538097
1,38,incongruent,-79.29464130060339,easy,-53.610207147361066,-0.5,0.5,-12.236723087337383,254.85842846469814
1,39,congruent,-79.29464130060339,easy,23.136714207708433,-0.5,-0.5,-10.050798538315187,283.79127436878986
1,39,incongruent,-79.29464130060339,easy,23.136714207708433,-0.5,0.5,-14.541547596893917,329.3005253102111
1,40,congruent,-79.29464130060339,easy,-32.44162274771066,-0.5,-0.5,40.053164835614965,278.3169007873009
1,40,incongruent,-79.29464130060339,easy,-32.44162274771066,-0.5,0.5,-43.367140079127914,244.896595872558
1,41,congruent,-79.29464130060339,easy,36.80178074392458,-0.5,-0.5,-10.869909727066029,296.63722971625515
1,41,incongruent,-79.29464130060339,easy,36.80178074392458,-0.5,0.5,-34.36912688603095,323.13801255729027
1,42,congruent,-79.29464130060339,easy,18.720651168768402,-0.5,-0.5,-11.186174804732998,278.239835063432
1,42,incongruent,-79.29464130060339,easy,18.720651168768402,-0.5,0.5,-39.75109396930969,299.6749158988553
1,43,congruent,-79.29464130060339,easy,7.760595579299652,-0.5,-0.5,-38.6685992344842,239.79735504421205
1,43,incongruent,-79.29464130060339,easy,7.760595579299652,-0.5,0.5,48.62811782118228,377.09407209987853
1,44,congruent,-79.29464130060339,easy,-42.401849310952436,-0.5,-0.5,35.34916077700895,263.65267016545306
1,44,incongruent,-79.29464130060339,easy,-42.401849310952436,-0.5,0.5,21.814033442730622,300.1175428311748
1,45,congruent,-79.29464130060339,easy,65.62750309479046,-0.5,-0.5,-10.399757852058007,325.933103942129
1,45,incongruent,-79.29464130060339,easy,65.62750309479046,-0.5,0.5,38.46241291531437,424.79527470950137
1,46,congruent,-79.29464130060339,easy,51.828798827024634,-0.5,-0.5,8.262949274282914,330.7971068007041
1,46,incongruent,-79.29464130060339,easy,51.828798827024634,-0.5,0.5,26.201848006578093,398.7360055329993
1,47,congruent,-79.29464130060339,easy,23.59594892833364,-0.5,-0.5,-20.624570849171654,273.67673677855856
1,47,incongruent,-79.29464130060339,easy,23.59594892833364,-0.5,0.5,19.756319547736364,364.0576271754666
1,48,congruent,-79.29464130060339,easy,52.43771027676036,-0.5,-0.5,-68.46612895177309,254.67694002438384
1,48,incongruent,-79.29464130060339,easy,52.43771027676036,-0.5,0.5,1.0221209047295279,374.1651898808865
1,49,congruent,-79.29464130060339,easy,28.643562604714905,-0.5,-0.5,-23.14758182502957,276.2013394790819
1,49,incongruent,-79.29464130060339,easy,28.643562604714905,-0.5,0.5,-25.788148901470436,323.5607724026411
1,50,congruent,-79.29464130060339,easy,86.57235698983314,-0.5,-0.5,-8.649674479301213,348.6280412099285
1,50,incongruent,-79.29464130060339,easy,86.57235698983314,-0.5,0.5,2.2928513827421355,409.5705670719718
2,1,congruent,134.21294350620295,easy,39.81762895102135,-0.5,-0.5,32.76199920476529,556.7925716619895
2,1,incongruent,134.21294350620295,easy,39.81762895102135,-0.5,0.5,44.22893917211648,618.25951162934075
2,2,congruent,134.21294350620295,easy,57.02159222878793,-0.5,-0.5,-15.381159526952151,525.8533762080386
2,2,incongruent,134.21294350620295,easy,57.02159222878793,-0.5,0.5,2.365601966818949,593.6001377018098
2,3,congruent,134.21294350620295,easy,-17.231191045162202,-0.5,-0.5,-41.884711574247405,425.09704088679337
2,3,incongruent,134.21294350620295,easy,-17.231191045162202,-0.5,0.5,-26.919027384517673,490.06272507652307
2,4,congruent,134.21294350620295,easy,-15.60225187061536,-0.5,-0.5,49.50129527193409,518.1119869075217
2,4,incongruent,134.21294350620295,easy,-15.60225187061536,-0.5,0.5,-56.10978960496639,462.5009020306212
2,5,congruent,134.21294350620295,easy,-17.339587582802334,-0.5,-0.5,56.60931277647251,523.4826686998731
2,5,incongruent,134.21294350620295,easy,-17.339587582802334,-0.5,0.5,12.935498798687053,529.8088547220876
2,6,congruent,134.21294350620295,easy,29.89483449034423,-0.5,-0.5,-5.074511782919277,509.0332662136278
2,6,incongruent,134.21294350620295,easy,29.89483449034423,-0.5,0.5,-10.794868091220694,553.3129099053265
2,7,congruent,134.21294350620295,easy,-10.519927985561198,-0.5,-0.5,10.248413093778112,483.9414286144198
2,7,incongruent,134.21294350620295,easy,-10.519927985561198,-0.5,0.5,5.1987469913137865,528.8917625119554
2,8,congruent,134.21294350620295,easy,23.076739921714537,-0.5,-0.5,26.16616458951305,533.4558480174305
2,8,incongruent,134.21294350620295,easy,23.076739921714537,-0.5,0.5,-27.941768587660786,529.3479148402566
2,9,congruent,134.21294350620295,easy,-75.96096352767118,-0.5,-0.5,-0.570421088227029,407.6815588903047
2,9,incongruent,134.21294350620295,easy,-75.96096352767118,-0.5,0.5,-4.1867282708667926,454.0652517076649
2,10,congruent,134.21294350620295,easy,47.29874599983526,-0.5,-0.5,-36.31963407332341,495.1920554327148
2,10,incongruent,134.21294350620295,easy,47.29874599983526,-0.5,0.5,0.26551098209137325,581.7772004881297
2,11,congruent,134.21294350620295,easy,-35.141298382385,-0.5,-0.5,26.451500164418977,475.52314528823695
2,11,incongruent,134.21294350620295,easy,-35.141298382385,-0.5,0.5,-16.416946507206376,482.65469861661154
2,12,congruent,134.21294350620295,easy,9.996984179858694,-0.5,-0.5,-20.818645163391757,473.3912825226698
2,12,incongruent,134.21294350620295,easy,9.996984179858694,-0.5,0.5,0.9542840483657375,545.1642117344273
2,13,congruent,134.21294350620295,easy,-49.77514001684957,-0.5,-0.5,32.8702192245349,467.30802271388825
2,13,incongruent,134.21294350620295,easy,-49.77514001684957,-0.5,0.5,22.688049695370292,507.12585318472367
2,14,congruent,134.21294350620295,easy,-65.41303470232253,-0.5,-0.5,-20.157172898789586,398.6427359050908
2,14,incongruent,134.21294350620295,easy,-65.41303470232253,-0.5,0.5,33.46412650688885,502.26403531076926
2,15,congruent,134.21294350620295,easy,17.908865703812015,-0.5,-0.5,12.186143476679367,514.3079526866943
2,15,incongruent,134.21294350620295,easy,17.908865703812015,-0.5,0.5,10.776166565392845,562.8979757754078
2,16,congruent,134.21294350620295,easy,22.249333607838203,-0.5,-0.5,-3.805709399430583,502.65656771461056
2,16,incongruent,134.21294350620295,easy,22.249333607838203,-0.5,0.5,10.514736075334243,566.9770131893754
2,17,congruent,134.21294350620295,easy,-20.01263879995554,-0.5,-0.5,37.564300140353275,501.7646048466006
2,17,incongruent,134.21294350620295,easy,-20.01263879995554,-0.5,0.5,-7.837657818383792,506.3626468878636
2,18,congruent,134.21294350620295,easy,-8.78547010915039,-0.5,-0.5,-13.399215529777015,462.02825786727544
2,18,incongruent,134.21294350620295,easy,-8.78547010915039,-0.5,0.5,-23.872628505077024,501.55484489197545
2,19,congruent,134.21294350620295,easy,43.3053207828286,-0.5,-0.5,-16.14663903893884,511.37162525009273
2,19,incongruent,134.21294350620295,easy,43.3053207828286,-0.5,0.5,-60.53131457762103,516.9869497114105
2,20,congruent,134.21294350620295,easy,-139.64310798258214,-0.5,-0.5,3.770870860087596,348.3407063837084
2,20,incongruent,134.21294350620295,easy,-139.64310798258214,-0.5,0.5,15.38112720806916,409.95096273168997
2,21,congruent,134.21294350620295,easy,22.368562872916282,-0.5,-0.5,-14.04735081253811,492.53415556658115
2,21,incongruent,134.21294350620295,easy,22.368562872916282,-0.5,0.5,8.181707513315787,564.763213892435
2,22,congruent,134.21294350620295,easy,63.032744107708496,-0.5,-0.5,2.9677003026785034,550.2133879165899
2,22,incongruent,134.21294350620295,easy,63.032744107708496,-0.5,0.5,-33.58151359316271,563.6641740207486
2,23,congruent,134.21294350620295,easy,65.13141413492103,-0.5,-0.5,40.425489659376026,589.7698473004999
2,23,incongruent,134.21294350620295,easy,65.13141413492103,-0.5,0.5,-22.335840378562967,577.008517262561
2,24,congruent,134.21294350620295,easy,-59.785690616013696,-0.5,-0.5,17.012513628581047,441.4397665187703
2,24,incongruent,134.21294350620295,easy,-59.785690616013696,-0.5,0.5,2.143022925341396,476.5702758155306
2,25,congruent,134.21294350620295,easy,-46.97887632146476,-0.5,-0.5,22.839754040251123,460.0738212249893
2,25,incongruent,134.21294350620295,easy,-46.97887632146476,-0.5,0.5,26.93875493942668,514.1728221241648
2,26,congruent,134.21294350620295,easy,70.59831356639543,-0.5,-0.5,-32.432219865498446,522.3790372070998
2,26,incongruent,134.21294350620295,easy,70.59831356639543,-0.5,0.5,-3.08939129224953,601.7218657803488
2,27,congruent,134.21294350620295,easy,-5.927359310108092,-0.5,-0.5,-13.46071423763188,464.82486995846295
2,27,incongruent,134.21294350620295,easy,-5.927359310108092,-0.5,0.5,-13.760788432098886,514.5247957639959
2,28,congruent,134.21294350620295,easy,36.048570365969816,-0.5,-0.5,-17.529861341465324,502.7316525307074
2,28,incongruent,134.21294350620295,easy,36.048570365969816,-0.5,0.5,12.075932190618891,582.3374460627916
2,29,congruent,134.21294350620295,easy,80.88623875776506,-0.5,-0.5,-1.182528592076614,563.9166536718914
2,29,incongruent,134.21294350620295,easy,80.88623875776506,-0.5,0.5,19.03559156966915,634.1347738336372
2,30,congruent,134.21294350620295,easy,13.27730506855527,-0.5,-0.5,19.067853547706214,516.5581021224644
2,30,incongruent,134.21294350620295,easy,13.27730506855527,-0.5,0.5,11.88998460627595,559.3802331810341
2,31,congruent,134.21294350620295,easy,-25.61827387246966,-0.5,-0.5,46.36493151169874,504.959601145432
2,31,incongruent,134.21294350620295,easy,-25.61827387246966,-0.5,0.5,-11.824540614457675,496.7701290192756
2,32,congruent,134.21294350620295,easy,118.39530894165406,-0.5,-0.5,-18.066721038831645,584.5415314090253
2,32,incongruent,134.21294350620295,easy,118.39530894165406,-0.5,0.5,17.16874245761667,669.7769949054737
2,33,congruent,134.21294350620295,easy,-43.52359610461106,-0.5,-0.5,1.4574891646065027,442.1468365661984
2,33,incongruent,134.21294350620295,easy,-43.52359610461106,-0.5,0.5,4.211229960111592,494.9005773617035
2,34,congruent,134.21294350620295,easy,2.1640392606229586,-0.5,-0.5,-13.272420325930733,473.10456244089517
2,34,incongruent,134.21294350620295,easy,2.1640392606229586,-0.5,0.5,14.992860828859655,551.3698435956856
2,35,congruent,134.21294350620295,easy,-33.93969909654781,-0.5,-0.5,-2.9856173412898084,447.2876270683653
2,35,incongruent,134.21294350620295,easy,-33.93969909654781,-0.5,0.5,11.092848479086468,511.36609288874155
2,36,congruent,134.21294350620295,easy,63.49889407326907,-0.5,-0.5,33.37677242482954,581.0886100043015
2,36,incongruent,134.21294350620295,easy,63.49889407326907,-0.5,0.5,-48.97619826676554,548.7356393127064
2,37,congruent,134.21294350620295,easy,75.92624009939595,-0.5,-0.5,17.022842905349023,577.162026510948
2,37,incongruent,134.21294350620295,easy,75.92624009939595,-0.5,0.5,-25.274020355258585,584.8651632503403
2,38,congruent,134.21294350620295,easy,-53.610207147361066,-0.5,-0.5,-2.606161403078395,427.9965749557635
2,38,incongruent,134.21294350620295,easy,-53.610207147361066,-0.5,0.5,-51.98274139067275,428.6199949681691
2,39,congruent,134.21294350620295,easy,23.136714207708433,-0.5,-0.5,27.28557790064428,534.6352356145557
2,39,incongruent,134.21294350620295,easy,23.136714207708433,-0.5,0.5,-17.51773362839834,539.831924085513
2,40,congruent,134.21294350620295,easy,-32.44162274771066,-0.5,-0.5,6.991424496838003,458.7627452553303
2,40,incongruent,134.21294350620295,easy,-32.44162274771066,-0.5,0.5,10.704557792052315,512.4758785505446
2,41,congruent,134.21294350620295,easy,36.80178074392458,-0.5,-0.5,-39.27221836808308,481.7425058820445
2,41,incongruent,134.21294350620295,easy,36.80178074392458,-0.5,0.5,-24.735133549437467,546.27959070069
2,42,congruent,134.21294350620295,easy,18.720651168768402,-0.5,-0.5,-36.81699783508259,466.11659683988876
2,42,incongruent,134.21294350620295,easy,18.720651168768402,-0.5,0.5,-26.077272882704577,526.8563217922667
2,43,congruent,134.21294350620295,easy,7.760595579299652,-0.5,-0.5,21.64382311427424,513.6173621997768
2,43,incongruent,134.21294350620295,easy,7.760595579299652,-0.5,0.5,-29.62115937950119,512.3523797060014
2,44,congruent,134.21294350620295,easy,-42.401849310952436,-0.5,-0.5,-24.954089005137483,416.857005190113
2,44,incongruent,134.21294350620295,easy,-42.401849310952436,-0.5,0.5,12.145954485006762,503.95704868025723
2,45,congruent,134.21294350620295,easy,65.62750309479046,-0.5,-0.5,37.92892764980989,587.7693742508033
2,45,incongruent,134.21294350620295,easy,65.62750309479046,-0.5,0.5,-24.054464393368093,575.7859822076252
2,46,congruent,134.21294350620295,easy,51.828798827024634,-0.5,-0.5,-34.745147938018626,501.296594395209
2,46,incongruent,134.21294350620295,easy,51.828798827024634,-0.5,0.5,-14.266051787297283,571.7756905459303
2,47,congruent,134.21294350620295,easy,23.59594892833364,-0.5,-0.5,3.6024148328529777,511.4113072673896
2,47,incongruent,134.21294350620295,easy,23.59594892833364,-0.5,0.5,5.022253958733172,562.8311463932697
2,48,congruent,134.21294350620295,easy,52.43771027676036,-0.5,-0.5,-6.455803773777783,530.1948500091855
2,48,incongruent,134.21294350620295,easy,52.43771027676036,-0.5,0.5,-17.195188064302023,569.4554657186613
2,49,congruent,134.21294350620295,easy,28.643562604714905,-0.5,-0.5,55.339599747627375,568.1961058585453
2,49,incongruent,134.21294350620295,easy,28.643562604714905,-0.5,0.5,-48.08997165010418,514.7665344608137
2,50,congruent,134.21294350620295,easy,86.57235698983314,-0.5,-0.5,-6.0506947671934626,564.7346057288426
2,50,incongruent,134.21294350620295,easy,86.57235698983314,-0.5,0.5,17.626751037911887,638.4120515339479
3,1,congruent,-9.776591630280212,easy,39.81762895102135,-0.5,-0.5,-17.245365602897607,362.7956717178435
3,1,incongruent,-9.776591630280212,easy,39.81762895102135,-0.5,0.5,2.5271982468491063,432.5682355675902
3,2,congruent,-9.776591630280212,easy,57.02159222878793,-0.5,-0.5,48.33007366830342,445.57507426681116
3,2,incongruent,-9.776591630280212,easy,57.02159222878793,-0.5,0.5,7.568869366495669,454.8138699650034
3,3,congruent,-9.776591630280212,easy,-17.231191045162202,-0.5,-0.5,-19.603266092007765,303.38895123254986
3,3,incongruent,-9.776591630280212,easy,-17.231191045162202,-0.5,0.5,-23.175858648388555,349.81635867616905
3,4,congruent,-9.776591630280212,easy,-15.60225187061536,-0.5,-0.5,19.136256631052035,343.75741313015646
3,4,incongruent,-9.776591630280212,easy,-15.60225187061536,-0.5,0.5,13.166792664798956,387.78794916390336
3,5,congruent,-9.776591630280212,easy,-17.339587582802334,-0.5,-0.5,-3.835092859994213,319.0487279269232
3,5,incongruent,-9.776591630280212,easy,-17.339587582802334,-0.5,0.5,25.125096811886028,398.00891759880346
3,6,congruent,-9.776591630280212,easy,29.89483449034423,-0.5,-0.5,-2.344921454912812,367.7733214051512
3,6,incongruent,-9.776591630280212,easy,29.89483449034423,-0.5,0.5,7.6559544894817995,427.77419734954583
3,7,congruent,-9.776591630280212,easy,-10.519927985561198,-0.5,-0.5,-11.060857531742304,318.64262285241625
3,7,incongruent,-9.776591630280212,easy,-10.519927985561198,-0.5,0.5,-26.099871324789568,353.60360905936903
3,8,congruent,-9.776591630280212,easy,23.076739921714537,-0.5,-0.5,0.4378821977576973,363.738030489192
3,8,incongruent,-9.776591630280212,easy,23.076739921714537,-0.5,0.5,18.773483681987972,432.07363197342227
3,9,congruent,-9.776591630280212,easy,-75.96096352767118,-0.5,-0.5,20.30748183112641,284.569926673175
3,9,incongruent,-9.776591630280212,easy,-75.96096352767118,-0.5,0.5,39.171656391684394,353.434101233733
3,10,congruent,-9.776591630280212,easy,47.29874599983526,-0.5,-0.5,-13.919605446820368,373.6025489227347
3,10,incongruent,-9.776591630280212,easy,47.29874599983526,-0.5,0.5,-5.593877939293866,431.9282764302612
3,11,congruent,-9.776591630280212,easy,-35.141298382385,-0.5,-0.5,-9.560983667014632,295.52112632032015
3,11,incongruent,-9.776591630280212,easy,-35.141298382385,-0.5,0.5,-49.261229703341805,305.82088028399295
3,12,congruent,-9.776591630280212,easy,9.996984179858694,-0.5,-0.5,-5.2069523016553045,345.0134402479232
3,12,incongruent,-9.776591630280212,easy,9.996984179858694,-0.5,0.5,23.933691328307624,424.15408387788614
3,13,congruent,-9.776591630280212,easy,-49.77514001684957,-0.5,-0.5,1.5134453137017032,291.96171366657194
3,13,incongruent,-9.776591630280212,easy,-49.77514001684957,-0.5,0.5,-29.479574421529282,310.96869393134097
3,14,congruent,-9.776591630280212,easy,-65.41303470232253,-0.5,-0.5,3.3989374482935855,278.2093111156908
3,14,incongruent,-9.776591630280212,easy,-65.41303470232253,-0.5,0.5,25.299806955512512,350.11018062290975
3,15,congruent,-9.776591630280212,easy,17.908865703812015,-0.5,-0.5,-17.140697591847026,340.9915764816848
3,15,incongruent,-9.776591630280212,easy,17.908865703812015,-0.5,0.5,40.73758517371766,448.86985924724945
3,16,congruent,-9.776591630280212,easy,22.249333607838203,-0.5,-0.5,-22.017838402385525,340.45490357517247
3,16,incongruent,-9.776591630280212,easy,22.249333607838203,-0.5,0.5,-28.72753963471957,383.7452023428384
3,17,congruent,-9.776591630280212,easy,-20.01263879995554,-0.5,-0.5,-24.82724186011179,295.38352770965247
3,17,incongruent,-9.776591630280212,easy,-20.01263879995554,-0.5,0.5,20.302525421521008,390.51329499128525
3,18,congruent,-9.776591630280212,easy,-8.78547010915039,-0.5,-0.5,-3.2464742387469174,328.19146402182247
3,18,incongruent,-9.776591630280212,easy,-8.78547010915039,-0.5,0.5,-21.77931789235496,359.65862036821443
3,19,congruent,-9.776591630280212,easy,43.3053207828286,-0.5,-0.5,6.809675335932757,390.33840448848116
3,19,incongruent,-9.776591630280212,easy,43.3053207828286,-0.5,0.5,-17.522786197852312,416.0059429546961
3,20,congruent,-9.776591630280212,easy,-139.64310798258214,-0.5,-0.5,37.3345027408157,237.91480312795335
3,20,incongruent,-9.776591630280212,easy,-139.64310798258214,-0.5,0.5,34.3201496436483,284.9004500307859
3,21,congruent,-9.776591630280212,easy,22.368562872916282,-0.5,-0.5,7.149092788736951,369.741064031373
3,21,incongruent,-9.776591630280212,easy,22.368562872916282,-0.5,0.5,32.49648678859421,445.0884580312303
3,22,congruent,-9.776591630280212,easy,63.032744107708496,-0.5,-0.5,15.436840129908619,418.69299260733686
3,22,incongruent,-9.776591630280212,easy,63.032744107708496,-0.5,0.5,43.82275565619771,497.078908133626
3,23,congruent,-9.776591630280212,easy,65.13141413492103,-0.5,-0.5,-40.02094008767039,365.3338824169704
3,23,incongruent,-9.776591630280212,easy,65.13141413492103,-0.5,0.5,-31.647770528945635,423.7070519756952
3,24,congruent,-9.776591630280212,easy,-59.785690616013696,-0.5,-0.5,-10.025684862255144,270.4120328914509
3,24,incongruent,-9.776591630280212,easy,-59.785690616013696,-0.5,0.5,-0.7501992440756085,329.6875185096305
3,25,congruent,-9.776591630280212,easy,-46.97887632146476,-0.5,-0.5,14.22964048108776,307.47417252934275
3,25,incongruent,-9.776591630280212,easy,-46.97887632146476,-0.5,0.5,27.433551122755794,370.67808317101077
3,26,congruent,-9.776591630280212,easy,70.59831356639543,-0.5,-0.5,-32.077023032082195,378.744698904033
3,26,incongruent,-9.776591630280212,easy,70.59831356639543,-0.5,0.5,16.374666731713766,477.19638866782896
3,27,congruent,-9.776591630280212,easy,-5.927359310108092,-0.5,-0.5,20.76128611176658,355.05733517137827
3,27,incongruent,-9.776591630280212,easy,-5.927359310108092,-0.5,0.5,-45.44105575402306,338.8549933055886
