ID,condition,rt,response
1,A,0.6198879716273775,upper
1,A,0.4466939886267003,lower
1,A,0.5336525944207691,upper
1,A,0.7465341834555619,lower
1,A,1.1885902181668047,upper
1,A,0.5564834864006363,lower
1,A,0.42475000259275,upper
1,A,0.9453498350744867,upper
1,A,1.270860740520615,upper
1,A,0.29464641153664184,upper
1,A,1.0873438934354271,upper
1,A,1.270202497789485,lower
1,A,1.904978261416797,upper
1,A,0.6907095525795977,upper
1,A,0.596822450363542,upper
1,A,0.6143877980975305,upper
1,A,1.5956814689689502,upper
1,A,1.8819729204998557,upper
1,A,0.5351646150938403,upper
1,A,1.202403454007087,upper
1,A,0.6795788005545864,lower
1,A,1.031545057423886,upper
1,A,3.5368192375941216,lower
1,A,0.3375709787076997,lower
1,A,0.929399650753886,lower
1,A,0.6251970490680221,upper
1,A,0.4211249196801954,upper
1,A,0.46206458703884,upper
1,A,0.95924905377038,lower
1,A,1.260014373326214,lower
1,A,0.6716848264539972,upper
1,A,1.051771167736097,upper
1,A,0.8742949707794048,upper
1,A,0.5065168079037385,lower
1,A,0.3229464850385999,upper
1,A,0.6651573968837945,lower
1,A,1.644973585300053,lower
1,A,0.7556634389516987,upper
1,A,1.2683351010574606,lower
1,A,0.5370358454568946,upper
1,A,0.9713588265694288,upper
1,A,0.29453178621746945,upper
1,A,0.39221504909186455,upper
1,A,0.5836810107624633,lower
1,A,0.5866787537910825,upper
1,A,0.4511199062491049,lower
1,A,1.5946394503908752,lower
1,A,0.4884570150677434,upper
1,A,0.5849802661617036,upper
1,A,0.7696527250239513,upper
1,A,1.780795173402824,lower
1,A,0.39511577691639665,lower
1,A,0.3114030490487436,upper
1,A,0.5471861992793148,lower
1,A,0.8099062467357938,lower
1,A,2.1497045164411674,upper
1,A,1.1796046278163987,upper
1,A,0.46717010760218747,upper
1,A,0.7848054780849565,upper
1,A,0.658469440122528,lower
1,A,0.30044470970500514,lower
1,A,0.2841773843279225,upper
1,A,0.3913606958452074,upper
1,A,0.6940956989076867,upper
1,A,1.2382617282900075,lower
1,A,1.1898965218439383,upper
1,A,1.3149076369002004,upper
1,A,1.3066278730801804,lower
1,A,1.1255980518747246,lower
1,A,1.0021100670518437,upper
1,A,0.8092439549527213,upper
1,A,1.7120463965665138,lower
1,A,0.8649445787809626,lower
1,A,0.7054529627587653,lower
1,A,0.41999839538887107,upper
1,A,1.810465396233044,upper
1,A,0.6752289584235593,lower
1,A,0.4871130505736243,lower
1,A,0.4101087607164069,upper
1,A,0.3769042312202573,upper
1,A,0.35592856935640027,upper
1,A,0.4266529498790388,upper
1,A,0.26042482746762685,lower
1,A,0.6950747722355559,upper
1,A,1.3164977637990005,upper
1,A,0.4224696704029287,lower
1,A,0.29011615964886195,upper
1,A,0.5252409269275087,upper
1,A,0.2858683959329382,lower
1,A,1.8190877253783495,upper
1,A,0.9771856551908051,lower
1,A,0.32495431810359054,lower
1,A,0.8869103573786732,upper
1,A,0.6732713672079194,upper
1,A,1.3011246839104613,lower
1,A,2.8199533119675086,lower
1,A,1.562888620290261,lower
1,A,0.45466385721076685,upper
1,A,2.181808373748224,upper
1,A,0.33966802543122876,upper
1,A,0.5062384013488201,lower
1,A,0.3530999539727575,upper
1,A,0.8587711112153662,upper
1,A,0.6013781584313276,upper
1,A,1.0014614740052354,lower
1,A,0.6426410596146725,lower
1,A,0.27832427774971924,upper
1,A,0.3490675330445767,lower
1,A,0.8754158719375629,lower
1,A,0.27134004182195737,upper
1,A,0.8327222218811694,upper
1,A,0.3723759149023951,upper
1,A,0.5735912381757342,lower
1,A,0.44109171643006073,upper
1,A,0.6483343544992919,upper
1,A,0.605470071396427,lower
1,A,0.5905796138798478,lower
1,A,0.34010058579717883,upper
1,A,0.3478341098636064,lower
1,A,1.3352915999407435,upper
1,A,0.5764283818612648,upper
1,A,0.624627990090334,upper
1,A,1.0747301675172145,lower
1,A,0.9821017867403783,upper
1,A,0.628123804388427,upper
1,A,0.6060171080121819,lower
1,A,0.9130137071146485,upper
1,A,0.31579258201579696,upper
1,A,0.6536010728242441,upper
1,A,0.4360498390284566,lower
1,A,0.666414709567436,lower
1,A,0.6631199638563032,lower
1,A,0.427215301653566,upper
1,A,0.5136198291433067,upper
1,A,0.8106495169892409,lower
1,A,0.522910460267799,lower
1,A,1.5238751419866756,lower
1,A,1.1482698749657518,upper
1,A,0.5338654907755687,upper
1,A,0.3478704400216892,upper
1,A,0.3054001340845489,upper
1,A,0.42276169834754596,lower
1,A,0.5720901014875595,upper
1,A,0.3704883891959425,lower
1,A,0.4862153451127691,lower
1,A,0.3892266428593807,lower
1,A,0.8279889851326923,lower
1,A,0.5338029291850699,lower
1,A,0.4520635245420719,lower
1,A,0.3816830954154784,upper
1,A,1.239661611530471,upper
1,A,0.36795837468174897,upper
1,A,0.6798500798543436,lower
1,A,1.2376913603945678,upper
1,A,1.8069180790294865,lower
1,A,0.6918375248052437,lower
1,A,0.7808606416074206,upper
1,A,0.8762980030869998,upper
1,A,0.6328913587745926,upper
1,A,0.42775196098964363,lower
1,A,0.42590915907925053,lower
1,A,0.40296132687723984,upper
1,A,0.5594214625064606,upper
1,A,0.8049163105042569,upper
1,A,0.9443483029537014,upper
1,A,0.9514271666738359,upper
1,A,0.6154859767187371,upper
1,A,0.6347864364782851,upper
1,A,1.336880586997411,upper
1,A,0.5876522470445922,lower
1,A,0.7194257988417814,lower
1,A,0.42984320553856437,upper
1,A,0.641839599948201,lower
1,A,0.37084244181865156,lower
1,A,0.46357773531917834,upper
1,A,0.5037192175640066,lower
1,A,0.6356156391491958,upper
1,A,0.3227514195835792,upper
1,A,0.4263788598767797,upper
1,A,0.7151788165308157,upper
1,A,0.881771213550191,upper
1,A,1.7323550776768735,upper
1,A,0.44834173959929746,lower
1,A,0.9328547421898037,lower
1,A,0.6860383675736408,lower
1,A,0.8366287078326198,lower
1,A,0.46140893180726783,upper
1,A,0.364518620961904,upper
1,A,3.773803387937966,lower
1,A,1.8328002841251023,upper
1,A,0.9032968626962066,lower
1,A,0.33201711052170557,upper
1,A,1.859067960781268,upper
1,A,1.3115227472465598,lower
1,A,0.5885171294330545,upper
1,A,0.4757326705347533,upper
1,A,0.8928377942696728,lower
1,A,0.5993019144049141,lower
1,A,0.46201833669771863,upper
1,A,0.5329164246327811,upper
1,A,1.5797348995705267,lower
1,A,1.0483032748639851,lower
1,A,0.9587400756260798,lower
1,A,0.5056134294915697,lower
1,A,0.5661102737257386,upper
1,A,1.2215442566669146,upper
1,A,1.278475695409587,lower
1,A,1.5436253350784264,upper
1,A,0.35509891057247556,upper
1,A,0.8327240744843176,lower
1,A,0.5744179627768493,upper
1,A,0.569411487095087,upper
1,A,0.5690139829561134,upper
1,A,0.65738678058965,upper
1,A,0.6496302885284293,lower
1,A,0.7026656000587006,upper
1,A,0.4679884049048666,upper
1,A,0.3530791962775295,lower
1,A,1.3562153601444846,lower
1,A,1.6358594096762364,lower
1,A,0.3865757724476553,upper
1,A,0.8124685278929902,lower
1,A,1.1422244526044172,lower
1,A,0.42835104235363586,upper
1,A,0.7905819335119628,lower
1,A,1.521074330869975,upper
1,A,1.0895965279002158,upper
1,A,1.1347716241840087,lower
1,A,0.3351471898241041,lower
1,A,0.5531711750799571,upper
1,A,2.3036091807577574,upper
1,A,1.9907262648056236,upper
1,A,1.1384549479393438,upper
1,A,0.5982097223135381,lower
1,A,0.5933986142108769,upper
1,A,2.370320192561551,lower
1,A,0.7408457889143887,upper
1,A,0.396752908356675,upper
1,A,0.4383606962983486,upper
1,A,0.9575208828460684,upper
1,A,0.2852543333888673,upper
1,A,0.5023356327576387,lower
1,A,2.3942953770439193,lower
1,A,0.3958561682825068,lower
1,A,1.4907084252943887,lower
1,A,0.4631526339788721,lower
1,A,0.4528490464127972,lower
1,A,0.6905953224474866,lower
1,A,0.45293336686653385,upper
1,A,0.2960631745205613,lower
1,A,0.5220057167172918,lower
1,A,0.39737556739601,lower
1,A,0.31460903951219255,lower
1,A,1.2272147520157115,upper
1,A,0.5626870221668603,lower
1,A,0.6325392051507901,lower
1,A,1.4280639442677159,upper
1,A,0.3811008423572835,lower
1,A,0.3613779733192781,upper
1,A,1.1248096510832637,lower
1,A,0.37680543643145237,upper
1,A,0.5993910720499325,upper
1,A,1.7677046717765434,upper
1,A,0.5101327254335142,upper
1,A,0.8894992131998931,lower
1,A,1.6995391406133096,upper
1,A,0.327528456882638,upper
1,A,0.5162577699890205,lower
1,A,0.4488044007555758,upper
1,A,0.4232254719565751,lower
1,A,0.4064580109333149,upper
1,A,0.4994834903716914,lower
1,A,0.4949397334850194,lower
1,A,0.797162445109004,lower
1,A,0.40740027130565304,upper
1,A,0.4630347611830925,upper
1,A,0.27125033478996885,lower
1,A,1.0963015183357725,upper
1,A,0.6682293667634669,lower
1,A,0.6577826841890757,upper
1,A,1.1520389792153973,upper
1,A,1.776145995096233,upper
1,A,0.4402659416744803,upper
1,A,1.190364601789192,lower
1,A,0.38063228459793175,upper
1,A,0.5313267619780997,upper
1,A,0.3394551527374481,upper
1,A,0.6526369818127509,upper
1,A,0.44361442925704475,lower
1,A,0.3329842337852629,lower
1,A,0.89011348716194,upper
1,A,1.3725093828883144,upper
1,A,0.39571704649584705,upper
1,A,0.7493771480987363,upper
1,A,0.3700478923797932,upper
1,A,0.8011510482891491,lower
1,A,1.009214160559892,upper
1,A,0.29226623942066743,lower
1,A,0.8684728068559777,lower
1,A,0.9627587084536047,lower
1,A,0.9630357358348838,upper
1,A,0.5806806211025513,lower
1,A,0.8950502777672891,upper
1,A,0.9476673749660063,lower
1,A,1.5012860232282867,upper
1,A,0.5813731915067555,lower
1,A,0.32656557728219626,upper
1,A,0.46242977528598184,upper
1,A,0.4784584454940677,upper
1,A,0.9702164633592538,lower
1,A,1.7932351835967881,upper
1,A,0.6211902663307649,lower
1,A,0.44384384530594057,lower
1,A,0.9708375119942154,lower
1,A,0.30552161795979904,upper
1,A,1.4967569277900248,lower
1,A,0.6077190459658195,lower
1,A,0.9861636314227593,upper
1,A,0.35793551448820216,upper
1,A,0.5676374446683896,lower
1,A,0.3720843222630217,lower
1,A,1.1257385892142255,upper
1,A,0.5461120525396779,upper
1,A,1.179921694945024,upper
1,A,0.4676073942389123,upper
1,A,0.4491159490025489,upper
1,A,0.9465558832665546,upper
1,A,0.3146715031699614,lower
1,A,0.38022662538615526,upper
1,A,0.4211064665176507,upper
1,A,0.4565872308456256,upper
1,A,1.2026496013412071,lower
1,A,0.5942038879071121,upper
1,A,1.597266516041818,upper
1,A,1.8522004637693341,lower
1,A,0.4184436103881466,upper
1,A,0.5200412369007403,upper
1,A,0.28628798828028534,upper
1,A,0.8653807518687189,upper
1,A,0.4031746470627602,upper
1,A,0.4416633514297197,upper
1,A,0.9020120333105575,lower
1,A,0.6611135801436903,upper
1,A,0.7401560842392345,upper
1,A,1.042462957113957,upper
1,A,0.6243862314372506,upper
1,A,0.6740382409440828,lower
1,A,0.4615703826747226,upper
1,A,0.28770793813650464,lower
1,A,0.5019781232072704,lower
1,A,1.369694420096541,upper
1,A,0.5608392591828806,upper
1,A,0.5035146992482953,upper
1,A,0.602885225821177,upper
1,A,0.6019695186913672,upper
1,A,0.5078825564081271,lower
1,A,0.8101534339415433,upper
1,A,0.7271612475605864,upper
1,A,0.2518306193229125,upper
1,A,0.4190100243912305,lower
1,A,0.45252904143098993,upper
1,A,0.38156754775744295,upper
1,A,0.33429375075581236,upper
1,A,0.9794889521592811,lower
1,A,0.5498280614109201,upper
1,A,0.8161767345288893,upper
1,A,0.7330742627050433,upper
1,A,0.40016380383607375,upper
1,A,0.4157063230399207,upper
1,A,0.6868875847820024,upper
1,A,0.5370491853209765,upper
1,A,1.448554182962845,upper
1,A,0.9719366417081772,upper
1,A,0.6865984857568135,lower
1,A,0.7314283699137216,upper
1,A,0.33086854067067906,upper
1,A,0.4632088107576302,lower
1,A,0.46094403698592634,upper
1,A,0.3967062176656335,upper
1,A,0.42892713469955934,lower
1,A,0.637193812721057,upper
1,A,0.3260070683961298,lower
1,A,0.41070419641347833,lower
1,A,0.39362102891514317,upper
1,A,0.7406469378755438,lower
1,A,0.46784124559837315,upper
1,A,0.25169668872818685,upper
1,A,0.8805426691827152,upper
1,A,0.6542935596236199,lower
1,A,0.3433522837858334,lower
1,A,0.36725573257582633,upper
1,A,1.020746677931199,lower
1,A,0.8589986808399126,lower
1,A,0.9588964700090243,upper
1,A,0.7841719663062618,upper
1,A,1.1871079869875114,lower
1,A,0.282940421866138,upper
1,A,0.4794709133643127,upper
1,A,0.880414951387936,upper
1,A,0.3071972294662273,lower
1,A,0.31711550455852544,upper
1,A,1.4168999129573274,lower
1,A,0.32435783422294984,upper
1,A,0.7276209625171464,lower
1,A,0.47322661114791353,upper
1,A,0.3502304595699459,upper
1,A,0.36234537905260167,upper
1,A,0.5906996948853318,upper
1,A,0.3962426993636563,upper
1,A,0.8880061250582219,upper
1,A,0.623305922503556,upper
1,A,0.37522029333925966,lower
1,A,0.3848388514986283,lower
1,A,0.9284529093578207,upper
1,A,0.49024431121756296,upper
1,A,1.2706093359993598,upper
1,A,1.187645599546355,upper
1,A,0.8215274570252316,lower
1,A,0.4026576760471454,upper
1,A,0.8882685377013657,upper
1,A,1.2318494433932012,lower
1,A,0.7198672510542803,lower
1,A,0.47213050391826217,lower
1,A,0.3915927590712589,upper
1,A,1.0907004974986285,lower
1,A,0.40606651463949417,upper
1,A,0.8074870302835073,lower
1,A,0.6815594140835626,upper
1,A,0.45953379251887627,upper
1,A,0.32665112247270534,upper
1,A,0.32334846532353945,upper
1,A,0.37151647881463257,upper
1,A,0.281099901687059,upper
1,A,0.30368501815435733,lower
1,A,0.4320318985412155,upper
1,A,2.0584875789593178,upper
1,A,1.157410824379006,upper
1,A,0.6788720146543867,upper
1,A,0.5049633323737397,upper
1,A,0.2586248543784442,upper
1,A,0.5258524578824963,lower
1,A,0.5856758860537163,upper
1,A,0.4501642763197191,lower
1,A,0.38300170300561653,lower
1,A,0.47596801011696055,lower
1,A,0.7500264378409867,lower
1,A,1.5446852716161366,upper
1,A,2.5509059759360606,upper
1,A,0.4933541432677857,upper
1,A,0.42934162754125405,upper
1,A,0.33911612919436385,upper
1,A,0.36996144855733926,upper
1,A,0.32344759759018915,upper
1,A,1.0175988780303205,upper
1,A,0.5282124720270347,upper
1,A,0.39779797572463726,lower
1,A,0.31738727740708716,upper
1,A,0.7777958009393067,upper
1,A,0.25146903029835554,upper
1,A,0.4718440348394153,lower
1,A,0.5103556198813846,upper
1,A,0.7068678181414438,lower
1,A,0.30895470098476574,upper
1,A,1.0024882069614534,upper
1,A,0.26896740837854205,upper
1,A,0.38821188253872796,upper
1,A,0.39121504465413404,lower
1,A,0.3626254167557623,upper
1,A,1.2844370488066201,upper
1,A,0.5888509999298956,upper
1,A,1.0833505876115201,upper
1,A,0.5823662784475498,lower
1,A,0.503274185648487,lower
1,A,0.5401567985037787,upper
1,A,0.3522010222475611,lower
1,A,0.2804808592772394,lower
1,A,0.3264246017959773,lower
1,A,0.8864053024919181,upper
1,A,0.3818680166167483,lower
1,A,0.34741094010087137,upper
1,A,0.2625727527615651,upper
1,A,0.5221395907794855,upper
1,A,0.33077809452898466,upper
1,A,0.9488174476730413,upper
1,A,0.9071199641295951,upper
1,A,0.9793441544951,upper
1,A,0.6630412689514107,upper
1,A,0.509197629406716,upper
1,A,0.4497041701221933,lower
1,A,0.6056782600110218,lower
1,A,0.3367623656063814,upper
1,A,1.174111346792916,lower
1,A,0.6851434967378234,lower
1,A,0.46957701649297023,upper
1,A,0.4883369743336945,upper
1,A,0.8167024181883775,lower
1,A,1.4419102941390016,upper
1,A,0.388913572792728,upper
1,A,0.9662596585420369,lower
1,A,0.4588130496269831,upper
1,A,1.0135192759345455,lower
1,A,0.6678019915220208,lower
1,A,0.2998878100145066,upper
1,A,0.30788428411851143,lower
1,A,0.6743370343053914,upper
1,A,0.7316225588567438,lower
1,A,0.3920814072772578,upper
1,A,1.2919972376281268,upper
1,A,1.4493546184164616,lower
1,A,0.34047170553107264,lower
1,A,0.41086962062413024,upper
1,A,0.7239401313285745,lower
1,A,0.329785637817539,upper
1,A,0.39341518987684365,lower
1,A,0.5198646662680795,lower
1,A,2.0613112225118084,upper
1,A,0.40491158192055954,upper
1,A,0.566191160820352,upper
1,A,0.4810772605672189,upper
1,A,0.5388879155495174,upper
1,A,0.47028385121703753,lower
1,A,0.7416247609625581,lower
1,A,0.37624747318162166,lower
1,A,1.023352087769156,upper
1,A,0.9321206479943442,lower
1,A,0.3821508129674265,upper
1,A,1.6551159747459163,lower
1,A,0.3485843815079579,upper
1,A,0.5515839341759579,lower
1,A,0.7982717979512093,upper
1,A,0.6115664550252089,upper
1,A,0.7990738170312484,lower
1,A,0.3444462135679567,lower
1,A,0.4615850707056084,lower
1,A,0.4437166688343903,upper
1,A,0.4826235434956847,lower
1,A,0.4198930666075511,upper
1,A,0.5044250658263203,upper
1,A,0.5313134368167258,lower
1,A,0.6283425461699386,lower
1,A,0.6423786176263291,lower
1,A,0.41629708643591457,lower
1,A,0.421417420885025,upper
1,A,0.40500917016502447,upper
1,A,0.45822150541492723,upper
1,A,0.6021001968535686,lower
1,A,0.9882760700638618,lower
1,A,0.7050321713148655,lower
1,A,0.6225745423398137,lower
1,A,1.561834004493687,upper
1,A,0.4806432466865034,upper
1,A,1.0029330810459092,lower
1,A,0.33644218547463156,lower
1,A,1.2674217186448336,upper
1,A,1.021961765257204,lower
1,A,0.5311201012688538,upper
1,A,0.3770086870086371,upper
1,A,1.2328848929144636,lower
1,A,0.3624906312353886,lower
1,A,0.38851785207416034,upper
1,A,1.1392066152297518,lower
1,A,0.854519839314368,lower
1,A,0.41876634154866155,upper
1,A,0.7237513396284991,upper
1,A,0.3906226773309007,upper
1,A,0.3835308258751198,lower
1,A,0.5326565492402557,upper
1,A,1.522239270546073,lower
1,A,1.128166408996702,upper
1,A,1.876699315077865,upper
1,A,1.0536332768424583,upper
1,A,0.3538914488622358,upper
1,A,0.8383532813124082,upper
1,A,0.39845460361470053,lower
1,A,0.7891976154101221,upper
1,A,0.5885884502547087,lower
1,A,0.39564428545485386,upper
1,A,1.2006309775932311,upper
1,A,0.3889326670302933,lower
1,A,0.7382781038667168,upper
1,A,0.8740958503173686,upper
1,A,0.9459621348522149,upper
1,A,1.1078774284484028,upper
1,A,0.8783129826292284,upper
1,A,0.47414223088487306,upper
1,A,1.8604918876900896,lower
1,A,0.6181172388542344,upper
1,A,1.119379749204342,lower
1,A,0.7904412401515413,upper
1,A,1.1288524151615706,upper
1,A,0.2806837911429838,lower
1,A,0.7471251754742818,lower
1,A,0.714134314607509,upper
1,A,0.8972648719130665,upper
1,A,0.6200514382509614,lower
1,A,0.37395777157811994,upper
1,A,0.4071529024877405,lower
1,A,0.3950952100678635,upper
1,A,0.6688011395778606,lower
1,A,0.44002070982618013,upper
1,A,0.2980869693407726,lower
1,A,0.379296223056786,upper
1,A,0.6618067763992825,upper
1,A,0.8916731508700333,lower
1,A,0.6143720923902101,upper
1,A,1.128730044389172,upper
1,A,0.4209194469719928,upper
1,A,1.962213320423507,upper
1,A,0.2557184808783606,upper
1,A,0.6224113951940793,lower
1,A,2.0495403285598837,lower
1,A,0.40973264413541477,upper
1,A,0.5137591968453177,lower
1,A,0.5811946773415761,upper
1,A,0.8222569296765561,upper
1,A,0.8957510317234436,upper
1,A,0.5173792132508539,upper
1,A,0.649638900339661,lower
1,A,1.4879915706596463,upper
1,A,0.73926980367435835,lower
1,A,0.3131274545158953,upper
1,A,1.2479019630389065,upper
1,A,0.9682354304831184,lower
1,A,0.48205387508144826,upper
1,A,0.4689932885363457,lower
1,A,0.34566911824668223,upper
1,A,0.7097965839939264,upper
1,A,0.9298435765749171,lower
1,A,0.3285570072565078,upper
1,A,0.5866933519039783,lower
1,A,0.3808548622731185,upper
1,A,0.46650719687970144,upper
1,A,0.8772539203699661,upper
1,A,0.36220447081227336,upper
1,A,0.30158248309218694,lower
1,A,0.5546517990881985,lower
1,A,0.2754402694657112,upper
1,A,0.4060266288587049,upper
1,A,0.68157198957987,upper
1,A,0.5541892912411766,upper
1,A,0.7793889108324339,lower
1,A,1.3436874396929483,lower
1,A,0.41966207290911006,upper
1,A,1.4678511252295574,lower
1,A,0.524837383697891,lower
1,A,0.334566151782671,upper
1,A,0.48523113319794,upper
1,A,0.625282736622689,lower
1,A,0.4726632382902731,lower
1,A,0.4828561276886352,upper
1,A,0.3291039874735895,lower
1,A,1.7905783336071304,lower
1,A,0.3248725404714965,upper
1,A,1.0133860566244128,upper
1,A,0.800554206206709,upper
1,A,1.6394464227652477,upper
1,A,1.119490667519107,upper
1,A,0.9907504989858249,upper
1,A,0.3430173500814555,upper
1,A,0.6355391664195138,upper
1,A,0.6894566392579056,upper
1,A,0.9434538144200753,lower
1,A,0.853318921710474,lower
1,A,0.9574240713594153,upper
1,A,0.7046253289377771,lower
1,A,1.0972779096133989,lower
1,A,0.7187212626875041,lower
1,A,1.010452918043594,lower
1,A,0.8124385802764214,upper
1,A,0.517159103741613,lower
1,A,1.5716715879013061,upper
1,A,0.2735879799314316,lower
1,A,0.7552046498022977,upper
1,A,0.8676066825281867,lower
1,A,0.5117002836013422,upper
1,A,0.6648227253862458,upper
1,A,0.980834836324112,lower
1,A,0.41811774518220046,upper
1,A,0.48209246859354904,upper
1,A,0.2990336937936724,upper
1,A,0.7923990353627959,lower
1,A,0.8758847176963189,upper
1,A,0.7808991628191486,lower
1,A,0.7192047756696085,lower
1,A,0.7595111126124139,upper
1,A,0.3951801591979365,lower
1,A,1.3390867125943902,upper
1,A,0.6551252153564477,lower
1,A,0.2993394198757424,upper
1,A,0.2944286836733583,upper
1,A,1.399134829761692,upper
1,A,0.3370831515966759,lower
1,A,1.1867676766002115,upper
1,A,1.0355553267350843,upper
1,A,0.3805345662447954,upper
1,A,0.5946944190404495,lower
1,A,0.4305317296978335,upper
1,A,0.35717678427114885,upper
1,A,1.0733538599180918,upper
1,A,0.8826280787407232,upper
1,A,0.4182785605987003,upper
1,A,0.692145376545771,upper
1,A,0.6508496004893121,upper
1,A,0.3455587840442198,upper
1,A,0.5679979276617106,upper
1,A,0.9266298024799302,lower
1,A,1.0331850705481718,lower
1,A,0.6903082580661413,upper
1,A,0.3597891818658723,upper
1,A,0.49329971724048827,upper
1,A,0.6349930925367482,upper
1,A,1.0615125458908374,lower
1,A,0.7006437886505896,lower
1,A,0.3380102950773147,upper
1,A,2.9845225482013036,upper
1,A,0.5541032882580033,lower
1,A,0.403322168287247,lower
1,A,0.5973982964919125,lower
1,A,0.4048923508916116,lower
1,A,0.30407846046308284,upper
1,A,0.5197642787594798,lower
1,A,0.4546690272908327,lower
1,A,0.5097281061707997,upper
1,A,1.7706927691580714,upper
1,A,0.4987934087819217,upper
1,A,2.1874491186215903,upper
1,A,0.42995964208002535,upper
1,A,0.4649397330992495,upper
1,A,0.6041587653705949,upper
1,A,1.1924264202561377,lower
1,A,0.4444363939751974,lower
1,A,0.2997556373238326,upper
1,A,0.34935102665572737,upper
1,A,0.49373069745755016,upper
1,A,0.37378327961548763,lower
1,A,0.4956014177068373,upper
1,A,0.6384480169856475,lower
1,A,1.4179243220082163,upper
1,A,0.31739039196871177,upper
1,A,0.4382990390700301,lower
1,A,1.5318395126908033,lower
1,A,0.2551793470138688,lower
1,A,0.6834362742149378,upper
1,A,0.27463321682733843,upper
1,A,0.27139042629345633,upper
1,A,0.5912149799676327,upper
1,A,0.8214623134609993,upper
1,A,0.27465172049210507,upper
1,A,0.5343334892099381,upper
